timestamp (seconds since 01/01/1970), system, entity , value (m/s)
1756381048.616667, lauv-fridtjof, 71, 1494.069946
1756381048.651920, lauv-fridtjof, 61, 1478.224365
1756381048.675047, lauv-fridtjof, 71, 1494.060059
1756381048.725036, lauv-fridtjof, 71, 1494.060059
1756381048.783295, lauv-fridtjof, 71, 1494.060059
1756381048.841660, lauv-fridtjof, 71, 1494.060059
1756381048.857093, lauv-fridtjof, 61, 1478.234009
1756381048.900093, lauv-fridtjof, 71, 1494.069946
1756381048.949923, lauv-fridtjof, 71, 1494.060059
1756381049.008838, lauv-fridtjof, 71, 1494.060059
1756381049.051875, lauv-fridtjof, 61, 1478.211060
1756381049.066719, lauv-fridtjof, 71, 1494.060059
1756381049.124957, lauv-fridtjof, 71, 1494.060059
1756381049.175057, lauv-fridtjof, 71, 1494.060059
1756381049.233402, lauv-fridtjof, 71, 1494.069946
1756381049.253706, lauv-fridtjof, 61, 1478.192261
1756381049.291682, lauv-fridtjof, 71, 1494.069946
1756381049.349967, lauv-fridtjof, 71, 1494.069946
1756381049.400015, lauv-fridtjof, 71, 1494.069946
1756381049.449670, lauv-fridtjof, 61, 1478.214600
1756381049.458329, lauv-fridtjof, 71, 1494.069946
1756381049.516670, lauv-fridtjof, 71, 1494.069946
1756381049.575041, lauv-fridtjof, 71, 1494.069946
1756381049.624999, lauv-fridtjof, 71, 1494.069946
1756381049.655596, lauv-fridtjof, 61, 1478.196655
1756381049.683474, lauv-fridtjof, 71, 1494.060059
1756381049.741639, lauv-fridtjof, 71, 1494.069946
1756381049.800600, lauv-fridtjof, 71, 1494.060059
1756381049.850035, lauv-fridtjof, 71, 1494.060059
1756381049.851341, lauv-fridtjof, 61, 1478.196533
1756381049.908320, lauv-fridtjof, 71, 1494.060059
1756381049.966623, lauv-fridtjof, 71, 1494.060059
1756381050.025135, lauv-fridtjof, 71, 1494.060059
1756381050.055341, lauv-fridtjof, 61, 1478.176147
1756381050.075067, lauv-fridtjof, 71, 1494.060059
1756381050.133302, lauv-fridtjof, 71, 1494.060059
1756381050.191669, lauv-fridtjof, 71, 1494.060059
1756381050.249987, lauv-fridtjof, 71, 1494.060059
1756381050.251321, lauv-fridtjof, 61, 1478.166504
1756381050.300047, lauv-fridtjof, 71, 1494.060059
1756381050.358249, lauv-fridtjof, 71, 1494.060059
1756381050.416632, lauv-fridtjof, 71, 1494.060059
1756381050.456381, lauv-fridtjof, 61, 1478.167236
1756381050.475085, lauv-fridtjof, 71, 1494.060059
1756381050.524949, lauv-fridtjof, 71, 1494.050049
1756381050.583402, lauv-fridtjof, 71, 1494.050049
1756381050.641640, lauv-fridtjof, 71, 1494.060059
1756381050.654557, lauv-fridtjof, 61, 1478.183716
1756381050.700021, lauv-fridtjof, 71, 1494.060059
1756381050.749942, lauv-fridtjof, 71, 1494.060059
1756381050.808280, lauv-fridtjof, 71, 1494.060059
1756381050.852525, lauv-fridtjof, 61, 1478.163330
1756381050.868340, lauv-fridtjof, 71, 1494.050049
1756381050.924955, lauv-fridtjof, 71, 1494.050049
1756381050.975057, lauv-fridtjof, 71, 1494.050049
1756381051.033438, lauv-fridtjof, 71, 1494.050049
1756381051.054072, lauv-fridtjof, 61, 1478.160034
1756381051.091663, lauv-fridtjof, 71, 1494.050049
1756381051.149927, lauv-fridtjof, 71, 1494.050049
1756381051.200071, lauv-fridtjof, 71, 1494.050049
1756381051.250257, lauv-fridtjof, 61, 1478.145630
1756381051.258771, lauv-fridtjof, 71, 1494.060059
1756381051.316716, lauv-fridtjof, 71, 1494.060059
1756381051.375023, lauv-fridtjof, 71, 1494.060059
1756381051.425015, lauv-fridtjof, 71, 1494.060059
1756381051.453892, lauv-fridtjof, 61, 1478.156128
1756381051.483257, lauv-fridtjof, 71, 1494.060059
1756381051.541598, lauv-fridtjof, 71, 1494.060059
1756381051.599977, lauv-fridtjof, 71, 1494.060059
1756381051.649993, lauv-fridtjof, 71, 1494.050049
1756381051.654552, lauv-fridtjof, 61, 1478.152344
1756381051.708253, lauv-fridtjof, 71, 1494.050049
1756381051.766633, lauv-fridtjof, 71, 1494.050049
1756381051.825023, lauv-fridtjof, 71, 1494.050049
1756381051.854253, lauv-fridtjof, 61, 1478.155762
1756381051.875011, lauv-fridtjof, 71, 1494.050049
1756381051.934042, lauv-fridtjof, 71, 1494.050049
1756381051.991702, lauv-fridtjof, 71, 1494.050049
1756381052.049972, lauv-fridtjof, 71, 1494.060059
1756381052.053375, lauv-fridtjof, 61, 1478.154297
1756381052.100022, lauv-fridtjof, 71, 1494.060059
1756381052.158318, lauv-fridtjof, 71, 1494.060059
1756381052.216736, lauv-fridtjof, 71, 1494.060059
1756381052.255886, lauv-fridtjof, 61, 1478.140503
1756381052.275036, lauv-fridtjof, 71, 1494.060059
1756381052.324956, lauv-fridtjof, 71, 1494.060059
1756381052.383278, lauv-fridtjof, 71, 1494.060059
1756381052.441697, lauv-fridtjof, 71, 1494.060059
1756381052.453974, lauv-fridtjof, 61, 1478.131836
1756381052.499983, lauv-fridtjof, 71, 1494.060059
1756381052.549948, lauv-fridtjof, 71, 1494.050049
1756381052.608314, lauv-fridtjof, 71, 1494.050049
1756381052.655750, lauv-fridtjof, 61, 1478.145020
1756381052.666671, lauv-fridtjof, 71, 1494.050049
1756381052.724976, lauv-fridtjof, 71, 1494.050049
1756381052.775031, lauv-fridtjof, 71, 1494.050049
1756381052.833407, lauv-fridtjof, 71, 1494.050049
1756381052.854122, lauv-fridtjof, 61, 1478.143433
1756381052.891649, lauv-fridtjof, 71, 1494.050049
1756381052.949924, lauv-fridtjof, 71, 1494.050049
1756381053.000639, lauv-fridtjof, 71, 1494.050049
1756381053.056615, lauv-fridtjof, 61, 1478.127319
1756381053.060561, lauv-fridtjof, 71, 1494.050049
1756381053.117790, lauv-fridtjof, 71, 1494.050049
1756381053.175029, lauv-fridtjof, 71, 1494.060059
1756381053.225013, lauv-fridtjof, 71, 1494.060059
1756381053.252356, lauv-fridtjof, 61, 1478.123413
1756381053.283361, lauv-fridtjof, 71, 1494.060059
1756381053.341959, lauv-fridtjof, 71, 1494.060059
1756381053.399990, lauv-fridtjof, 71, 1494.060059
1756381053.450003, lauv-fridtjof, 71, 1494.069946
1756381053.456125, lauv-fridtjof, 61, 1478.131714
1756381053.508350, lauv-fridtjof, 71, 1494.069946
1756381053.566631, lauv-fridtjof, 71, 1494.069946
1756381053.626117, lauv-fridtjof, 71, 1494.069946
1756381053.653929, lauv-fridtjof, 61, 1478.129517
1756381053.675037, lauv-fridtjof, 71, 1494.060059
1756381053.733306, lauv-fridtjof, 71, 1494.060059
1756381053.793123, lauv-fridtjof, 71, 1494.060059
1756381053.849984, lauv-fridtjof, 71, 1494.060059
1756381053.855744, lauv-fridtjof, 61, 1478.128662
1756381053.900074, lauv-fridtjof, 71, 1494.060059
1756381053.958267, lauv-fridtjof, 71, 1494.050049
1756381054.016694, lauv-fridtjof, 71, 1494.050049
1756381054.052465, lauv-fridtjof, 61, 1478.124634
1756381054.075067, lauv-fridtjof, 71, 1494.060059
1756381054.125002, lauv-fridtjof, 71, 1494.060059
1756381054.183432, lauv-fridtjof, 71, 1494.060059
1756381054.241669, lauv-fridtjof, 71, 1494.060059
1756381054.255780, lauv-fridtjof, 61, 1478.105469
1756381054.300033, lauv-fridtjof, 71, 1494.050049
1756381054.349964, lauv-fridtjof, 71, 1494.050049
1756381054.408366, lauv-fridtjof, 71, 1494.050049
1756381054.452600, lauv-fridtjof, 61, 1478.105469
1756381054.466687, lauv-fridtjof, 71, 1494.050049
1756381054.524963, lauv-fridtjof, 71, 1494.050049
1756381054.575070, lauv-fridtjof, 71, 1494.050049
1756381054.633441, lauv-fridtjof, 71, 1494.050049
1756381054.658363, lauv-fridtjof, 61, 1478.124390
1756381054.691688, lauv-fridtjof, 71, 1494.050049
1756381054.749928, lauv-fridtjof, 71, 1494.040039
1756381054.800035, lauv-fridtjof, 71, 1494.040039
1756381054.852412, lauv-fridtjof, 61, 1478.115234
1756381054.858314, lauv-fridtjof, 71, 1494.040039
1756381054.916777, lauv-fridtjof, 71, 1494.040039
1756381054.976159, lauv-fridtjof, 71, 1494.040039
1756381055.025008, lauv-fridtjof, 71, 1494.050049
1756381055.057969, lauv-fridtjof, 61, 1478.108032
1756381055.083342, lauv-fridtjof, 71, 1494.050049
1756381055.141735, lauv-fridtjof, 71, 1494.050049
1756381055.200001, lauv-fridtjof, 71, 1494.050049
1756381055.250017, lauv-fridtjof, 71, 1494.050049
1756381055.254934, lauv-fridtjof, 61, 1478.099121
1756381055.308394, lauv-fridtjof, 71, 1494.050049
1756381055.367467, lauv-fridtjof, 71, 1494.050049
1756381055.425017, lauv-fridtjof, 71, 1494.050049
1756381055.455998, lauv-fridtjof, 61, 1478.112915
1756381055.475060, lauv-fridtjof, 71, 1494.040039
1756381055.533327, lauv-fridtjof, 71, 1494.040039
1756381055.591678, lauv-fridtjof, 71, 1494.040039
1756381055.649986, lauv-fridtjof, 71, 1494.040039
1756381055.655999, lauv-fridtjof, 61, 1478.110596
1756381055.699940, lauv-fridtjof, 71, 1494.040039
1756381055.758312, lauv-fridtjof, 71, 1494.050049
1756381055.817827, lauv-fridtjof, 71, 1494.050049
1756381055.855992, lauv-fridtjof, 61, 1478.109863
1756381055.875082, lauv-fridtjof, 71, 1494.050049
1756381055.924972, lauv-fridtjof, 71, 1494.050049
1756381055.984179, lauv-fridtjof, 71, 1494.040039
1756381056.041686, lauv-fridtjof, 71, 1494.050049
1756381056.055174, lauv-fridtjof, 61, 1478.094360
1756381056.099941, lauv-fridtjof, 71, 1494.040039
1756381056.150011, lauv-fridtjof, 71, 1494.040039
1756381056.208374, lauv-fridtjof, 71, 1494.040039
1756381056.258732, lauv-fridtjof, 61, 1478.098511
1756381056.267953, lauv-fridtjof, 71, 1494.040039
1756381056.324994, lauv-fridtjof, 71, 1494.050049
1756381056.375032, lauv-fridtjof, 71, 1494.050049
1756381056.433443, lauv-fridtjof, 71, 1494.050049
1756381056.453748, lauv-fridtjof, 61, 1478.092651
1756381056.492109, lauv-fridtjof, 71, 1494.050049
1756381056.549938, lauv-fridtjof, 71, 1494.050049
1756381056.599956, lauv-fridtjof, 71, 1494.040039
1756381056.656881, lauv-fridtjof, 61, 1478.089355
1756381056.660640, lauv-fridtjof, 71, 1494.050049
1756381056.716691, lauv-fridtjof, 71, 1494.050049
1756381056.775036, lauv-fridtjof, 71, 1494.050049
1756381056.825047, lauv-fridtjof, 71, 1494.060059
1756381056.854315, lauv-fridtjof, 61, 1478.077026
1756381056.883332, lauv-fridtjof, 71, 1494.050049
1756381056.941602, lauv-fridtjof, 71, 1494.050049
1756381056.999980, lauv-fridtjof, 71, 1494.050049
1756381057.050005, lauv-fridtjof, 71, 1494.050049
1756381057.053672, lauv-fridtjof, 61, 1478.083496
1756381057.108385, lauv-fridtjof, 71, 1494.040039
1756381057.167631, lauv-fridtjof, 71, 1494.040039
1756381057.225015, lauv-fridtjof, 71, 1494.060059
1756381057.257025, lauv-fridtjof, 61, 1478.068481
1756381057.275058, lauv-fridtjof, 71, 1494.050049
1756381057.333576, lauv-fridtjof, 71, 1494.060059
1756381057.391758, lauv-fridtjof, 71, 1494.060059
1756381057.450023, lauv-fridtjof, 71, 1494.060059
1756381057.452355, lauv-fridtjof, 61, 1478.093628
1756381057.499936, lauv-fridtjof, 71, 1494.060059
1756381057.559566, lauv-fridtjof, 71, 1494.060059
1756381057.616721, lauv-fridtjof, 71, 1494.060059
1756381057.656844, lauv-fridtjof, 61, 1478.084473
1756381057.675026, lauv-fridtjof, 71, 1494.060059
1756381057.725705, lauv-fridtjof, 71, 1494.050049
1756381057.783303, lauv-fridtjof, 71, 1494.050049
1756381057.841690, lauv-fridtjof, 71, 1494.050049
1756381057.852148, lauv-fridtjof, 61, 1478.082886
1756381057.900033, lauv-fridtjof, 71, 1494.060059
1756381057.949940, lauv-fridtjof, 71, 1494.060059
1756381058.008314, lauv-fridtjof, 71, 1494.050049
1756381058.057055, lauv-fridtjof, 61, 1478.089233
1756381058.066766, lauv-fridtjof, 71, 1494.050049
1756381058.124988, lauv-fridtjof, 71, 1494.050049
1756381058.175086, lauv-fridtjof, 71, 1494.050049
1756381058.233539, lauv-fridtjof, 71, 1494.050049
1756381058.253526, lauv-fridtjof, 61, 1478.068848
1756381058.291931, lauv-fridtjof, 71, 1494.050049
1756381058.350013, lauv-fridtjof, 71, 1494.040039
1756381058.399961, lauv-fridtjof, 71, 1494.040039
1756381058.457298, lauv-fridtjof, 61, 1478.075195
1756381058.460644, lauv-fridtjof, 71, 1494.040039
1756381058.516767, lauv-fridtjof, 71, 1494.040039
1756381058.575056, lauv-fridtjof, 71, 1494.040039
1756381058.625022, lauv-fridtjof, 71, 1494.040039
1756381058.652502, lauv-fridtjof, 61, 1478.083862
1756381058.683309, lauv-fridtjof, 71, 1494.040039
1756381058.741631, lauv-fridtjof, 71, 1494.040039
1756381058.801816, lauv-fridtjof, 71, 1494.040039
1756381058.850059, lauv-fridtjof, 71, 1494.050049
1756381058.857025, lauv-fridtjof, 61, 1478.074951
1756381058.908337, lauv-fridtjof, 71, 1494.040039
1756381058.966673, lauv-fridtjof, 71, 1494.040039
1756381059.025059, lauv-fridtjof, 71, 1494.040039
1756381059.054039, lauv-fridtjof, 61, 1478.063843
1756381059.075065, lauv-fridtjof, 71, 1494.040039
1756381059.133365, lauv-fridtjof, 71, 1494.040039
1756381059.191670, lauv-fridtjof, 71, 1494.040039
1756381059.250010, lauv-fridtjof, 71, 1494.040039
1756381059.257053, lauv-fridtjof, 61, 1478.058350
1756381059.299993, lauv-fridtjof, 71, 1494.040039
1756381059.358309, lauv-fridtjof, 71, 1494.040039
1756381059.418494, lauv-fridtjof, 71, 1494.040039
1756381059.456111, lauv-fridtjof, 61, 1478.069580
1756381059.475040, lauv-fridtjof, 71, 1494.040039
1756381059.524969, lauv-fridtjof, 71, 1494.040039
1756381059.583758, lauv-fridtjof, 71, 1494.050049
1756381059.641674, lauv-fridtjof, 71, 1494.050049
1756381059.659633, lauv-fridtjof, 61, 1478.076050
1756381059.700017, lauv-fridtjof, 71, 1494.050049
1756381059.749942, lauv-fridtjof, 71, 1494.050049
1756381059.809937, lauv-fridtjof, 71, 1494.040039
1756381059.854662, lauv-fridtjof, 61, 1478.054077
1756381059.867872, lauv-fridtjof, 71, 1494.040039
1756381059.925014, lauv-fridtjof, 71, 1494.050049
1756381059.975085, lauv-fridtjof, 71, 1494.050049
1756381060.033505, lauv-fridtjof, 71, 1494.050049
1756381060.055321, lauv-fridtjof, 61, 1478.055664
1756381060.091671, lauv-fridtjof, 71, 1494.050049
1756381060.149975, lauv-fridtjof, 71, 1494.050049
1756381060.199982, lauv-fridtjof, 71, 1494.050049
1756381060.255041, lauv-fridtjof, 61, 1478.043335
1756381060.258665, lauv-fridtjof, 71, 1494.050049
1756381060.318000, lauv-fridtjof, 71, 1494.050049
1756381060.375070, lauv-fridtjof, 71, 1494.050049
1756381060.425051, lauv-fridtjof, 71, 1494.040039
1756381060.456078, lauv-fridtjof, 61, 1478.064575
1756381060.483318, lauv-fridtjof, 71, 1494.040039
1756381060.541634, lauv-fridtjof, 71, 1494.030029
1756381060.599976, lauv-fridtjof, 71, 1494.040039
1756381060.650017, lauv-fridtjof, 71, 1494.030029
1756381060.653269, lauv-fridtjof, 61, 1478.057739
1756381060.708375, lauv-fridtjof, 71, 1494.030029
1756381060.766640, lauv-fridtjof, 71, 1494.040039
1756381060.825070, lauv-fridtjof, 71, 1494.040039
1756381060.857506, lauv-fridtjof, 61, 1478.045044
1756381060.875068, lauv-fridtjof, 71, 1494.040039
1756381060.933339, lauv-fridtjof, 71, 1494.040039
1756381060.991691, lauv-fridtjof, 71, 1494.040039
1756381061.050044, lauv-fridtjof, 71, 1494.040039
1756381061.053298, lauv-fridtjof, 61, 1478.045044
1756381061.099990, lauv-fridtjof, 71, 1494.030029
1756381061.158291, lauv-fridtjof, 71, 1494.030029
1756381061.216761, lauv-fridtjof, 71, 1494.020020
1756381061.256654, lauv-fridtjof, 61, 1478.040405
1756381061.275114, lauv-fridtjof, 71, 1494.020020
1756381061.325011, lauv-fridtjof, 71, 1494.020020
1756381061.383335, lauv-fridtjof, 71, 1494.020020
1756381061.441681, lauv-fridtjof, 71, 1494.010010
1756381061.453371, lauv-fridtjof, 61, 1478.061401
1756381061.500031, lauv-fridtjof, 71, 1494.000000
1756381061.550013, lauv-fridtjof, 71, 1494.000000
1756381061.608357, lauv-fridtjof, 71, 1494.000000
1756381061.658398, lauv-fridtjof, 61, 1478.054932
1756381061.666706, lauv-fridtjof, 71, 1494.000000
1756381061.725126, lauv-fridtjof, 71, 1494.000000
1756381061.775092, lauv-fridtjof, 71, 1494.000000
1756381061.833546, lauv-fridtjof, 71, 1494.000000
1756381061.853767, lauv-fridtjof, 61, 1478.053223
1756381061.891702, lauv-fridtjof, 71, 1494.000000
1756381061.949954, lauv-fridtjof, 71, 1494.000000
1756381061.999959, lauv-fridtjof, 71, 1494.000000
1756381062.057486, lauv-fridtjof, 61, 1478.053345
1756381062.060625, lauv-fridtjof, 71, 1494.010010
1756381062.116745, lauv-fridtjof, 71, 1494.010010
1756381062.175108, lauv-fridtjof, 71, 1494.020020
1756381062.225098, lauv-fridtjof, 71, 1494.020020
1756381062.251991, lauv-fridtjof, 61, 1478.039185
1756381062.283412, lauv-fridtjof, 71, 1494.020020
1756381062.341642, lauv-fridtjof, 71, 1494.020020
1756381062.399958, lauv-fridtjof, 71, 1494.030029
1756381062.450046, lauv-fridtjof, 71, 1494.030029
1756381062.458967, lauv-fridtjof, 61, 1478.047241
1756381062.508359, lauv-fridtjof, 71, 1494.050049
1756381062.566684, lauv-fridtjof, 71, 1494.050049
1756381062.625102, lauv-fridtjof, 71, 1494.060059
1756381062.654443, lauv-fridtjof, 61, 1478.061279
1756381062.675048, lauv-fridtjof, 71, 1494.050049
1756381062.733340, lauv-fridtjof, 71, 1494.060059
1756381062.791740, lauv-fridtjof, 71, 1494.050049
1756381062.850056, lauv-fridtjof, 71, 1494.050049
1756381062.859442, lauv-fridtjof, 61, 1478.053955
1756381062.900096, lauv-fridtjof, 71, 1494.050049
1756381062.958293, lauv-fridtjof, 71, 1494.050049
1756381063.016661, lauv-fridtjof, 71, 1494.050049
1756381063.055246, lauv-fridtjof, 61, 1478.050049
1756381063.075044, lauv-fridtjof, 71, 1494.060059
1756381063.125020, lauv-fridtjof, 71, 1494.060059
1756381063.183308, lauv-fridtjof, 71, 1494.060059
1756381063.241764, lauv-fridtjof, 71, 1494.050049
1756381063.259380, lauv-fridtjof, 61, 1478.045166
1756381063.300004, lauv-fridtjof, 71, 1494.050049
1756381063.350126, lauv-fridtjof, 71, 1494.050049
1756381063.408344, lauv-fridtjof, 71, 1494.040039
1756381063.453355, lauv-fridtjof, 61, 1478.057373
1756381063.466685, lauv-fridtjof, 71, 1494.030029
1756381063.525016, lauv-fridtjof, 71, 1494.030029
1756381063.575077, lauv-fridtjof, 71, 1494.030029
1756381063.633547, lauv-fridtjof, 71, 1494.030029
1756381063.659371, lauv-fridtjof, 61, 1478.055176
1756381063.692393, lauv-fridtjof, 71, 1494.030029
1756381063.749978, lauv-fridtjof, 71, 1494.040039
1756381063.800004, lauv-fridtjof, 71, 1494.040039
1756381063.853484, lauv-fridtjof, 61, 1478.050415
1756381063.858346, lauv-fridtjof, 71, 1494.040039
1756381063.917628, lauv-fridtjof, 71, 1494.040039
1756381063.975105, lauv-fridtjof, 71, 1494.040039
1756381064.025022, lauv-fridtjof, 71, 1494.040039
1756381064.059063, lauv-fridtjof, 61, 1478.046387
1756381064.084098, lauv-fridtjof, 71, 1494.050049
1756381064.141638, lauv-fridtjof, 71, 1494.050049
1756381064.199963, lauv-fridtjof, 71, 1494.050049
1756381064.250009, lauv-fridtjof, 71, 1494.050049
1756381064.257048, lauv-fridtjof, 61, 1478.051147
1756381064.308307, lauv-fridtjof, 71, 1494.040039
1756381064.366656, lauv-fridtjof, 71, 1494.040039
1756381064.425092, lauv-fridtjof, 71, 1494.040039
1756381064.458668, lauv-fridtjof, 61, 1478.050903
1756381064.475056, lauv-fridtjof, 71, 1494.040039
1756381064.533378, lauv-fridtjof, 71, 1494.040039
1756381064.591742, lauv-fridtjof, 71, 1494.040039
1756381064.650012, lauv-fridtjof, 71, 1494.040039
1756381064.655339, lauv-fridtjof, 61, 1478.037964
1756381064.700065, lauv-fridtjof, 71, 1494.050049
1756381064.758349, lauv-fridtjof, 71, 1494.040039
1756381064.816720, lauv-fridtjof, 71, 1494.040039
1756381064.859301, lauv-fridtjof, 61, 1478.045898
1756381064.875056, lauv-fridtjof, 71, 1494.040039
1756381064.925022, lauv-fridtjof, 71, 1494.040039
1756381064.983406, lauv-fridtjof, 71, 1494.040039
1756381065.041692, lauv-fridtjof, 71, 1494.050049
1756381065.058105, lauv-fridtjof, 61, 1478.055664
1756381065.099993, lauv-fridtjof, 71, 1494.040039
1756381065.150095, lauv-fridtjof, 71, 1494.040039
1756381065.208304, lauv-fridtjof, 71, 1494.040039
1756381065.258469, lauv-fridtjof, 61, 1478.044312
1756381065.266738, lauv-fridtjof, 71, 1494.040039
1756381065.325019, lauv-fridtjof, 71, 1494.040039
1756381065.375112, lauv-fridtjof, 71, 1494.040039
1756381065.433522, lauv-fridtjof, 71, 1494.040039
1756381065.457394, lauv-fridtjof, 61, 1478.033081
1756381065.491686, lauv-fridtjof, 71, 1494.040039
1756381065.549971, lauv-fridtjof, 71, 1494.040039
1756381065.599982, lauv-fridtjof, 71, 1494.040039
1756381065.654440, lauv-fridtjof, 61, 1478.043579
